Entity,Code,Year,Coal Consumption - EJ,Oil Consumption - EJ,Gas Consumption - EJ
Central America,,1994,0.46788588852639473,116.62928350184661,0
Central America,,1995,0.36484473716758126,129.19757150553315,0
Central America,,1996,1.0093087023523104,126.17912014946482,0
Central America,,1997,0.49426463541139204,136.79317447186676,0
Central America,,1998,0.512632818994816,156.82203183455567,0
Central America,,1999,1.0215528205749362,154.67815501812726,0
Central America,,2000,3.022454320183744,159.43002011453572,0
Central America,,2001,3.2102451537496246,170.77944512748402,0
Central America,,2002,4.13468811165951,170.35359391690696,0
Central America,,2003,4.665837169333416,177.9838570709479,0
Central America,,2004,4.790351585709732,181.63152998821604,0
Central America,,2005,5.437054201862105,180.44072176941972,0
Central America,,2006,4.779865442778185,190.893057097681,0
Central America,,2007,5.374446307331384,201.9852312393702,0
Central America,,2008,5.7258135628694085,202.59552547331853,0
Central America,,2009,4.711796130545,200.6057021171372,0
Central America,,2010,5.601056849730784,202.79658807076788,0
Central America,,2011,8.230155517556925,215.0032590049152,0
Central America,,2012,10.130086664498405,217.112423752362,0
Central America,,2013,12.70748007289148,216.84263754910071,0
Central America,,2014,13.182252218525894,224.28868605874138,0
Central America,,2015,16.309239813469414,243.46745117061042,0
Central America,,2016,18.715234765824864,252.09259732762325,0
Central America,,2017,15.417422680908055,255.75665402780064,0
Central America,,2018,24.072265491720906,255.87925254483636,1.8176520824460138
Central America,,2019,26.836353055338382,264.469646091809,4.792802680704605
Chile,CHL,1965,13.548960839160001,41.60639091479722,6.17780494224
Chile,CHL,1966,13.9560111648,45.548324744513984,6.451505161200001
Chile,CHL,1967,13.9560111648,47.55052640936597,5.718379574700001
Chile,CHL,1968,13.9560111648,50.10556153706939,4.88750391
Chile,CHL,1969,13.9560111648,53.35438529228242,6.43195514556
Chile,CHL,1970,14.921301937032002,56.32223231166008,6.422180137740001
Chile,CHL,1971,14.409581527656002,62.389591578300006,6.5492552394
Chile,CHL,1972,11.909129527296,66.09137953972801,5.962754770200001
Chile,CHL,1973,12.932570346048001,62.904923379454004,4.682228745780001
Chile,CHL,1974,12.258029806416001,60.21719872927601,4.87772890218
Chile,CHL,1975,9.792467833968,52.484463654204006,5.532654426120001
Chile,CHL,1976,9.885507908400001,55.641173124014,6.040954832760001
Chile,CHL,1977,10.64145851316,57.00318893584801,6.21690497352
Chile,CHL,1978,10.373968299168,62.357176552368,5.80635464508
Chile,CHL,1979,11.478819183048001,62.935676459612004,6.871830497460001
Chile,CHL,1980,12.676710141360001,63.696832624092,7.038005630400001
Chile,CHL,1981,12.653450122752002,65.792358467178,6.930480544380001
Chile,CHL,1982,8.431756745400001,58.373828087914006,7.17485573988
Chile,CHL,1983,10.106478085176002,56.69938008169001,7.74180619344
Chile,CHL,1984,13.630370904288,56.727262603996,7.9177563342
Chile,CHL,1985,13.642000913592003,55.19457137784401,7.907981326380001
Chile,CHL,1986,12.955830364656,59.04990723988801,7.2335057868
Chile,CHL,1987,13.351250680992,61.685334070450004,7.018455614760001
Chile,CHL,1988,18.608014886400003,67.961307702336,9.86298289038
Chile,CHL,1989,25.144080115248002,75.17045458076001,15.38586230868
Chile,CHL,1990,30.2915222331984,79.355622095558,16.5197632158
Chile,CHL,1991,24.885893908699202,88.4830378974848,19.455842564661598
Chile,CHL,1992,21.517843214260804,95.84971473526602,21.762073409644803
Chile,CHL,1993,21.7097383677768,104.4866237558988,22.534054661061308
Chile,CHL,1994,25.6057914846168,112.21429421580801,21.7341613873152
Chile,CHL,1995,27.604990083974403,123.3563017960736,20.827020661603203
Chile,CHL,1996,38.25279858221438,130.9830123418816,21.166616933280004
Chile,CHL,1997,49.79772273814633,140.88306771747511,28.799392039495203
Chile,CHL,1998,46.8538184830248,144.01861127035238,39.77114281688881
Chile,CHL,1999,48.3506006804496,145.66065825065562,54.3284254627056
Chile,CHL,2000,37.363730890960795,142.36913045076884,70.140586112424
Chile,CHL,2001,29.3146014516624,135.4446377445124,79.5015806012136
Chile,CHL,2002,29.547201637742404,141.3543900834216,80.17728414177601
Chile,CHL,2003,28.250455600346406,136.51796571428522,86.73893539109281
Chile,CHL,2004,32.72343323091842,144.74252929576332,94.15025712351712
Chile,CHL,2005,32.07013410918843,150.17814883056909,91.07765007226232
Chile,CHL,2006,40.038505968152485,166.8980709497869,84.2835660087475
Chile,CHL,2007,47.521608699984334,214.7956720811649,49.6810737448272
Chile,CHL,2008,50.81756133231128,223.08234969327117,27.6515101211904
Chile,CHL,2009,46.45761289129947,217.85331498805346,27.9492383593728
Chile,CHL,2010,52.229208783333604,192.9232142778313,57.3975849180312
Chile,CHL,2011,66.9865275891792,210.6468822405321,58.365201692124
Chile,CHL,2012,78.09900147915121,210.6274491129356,53.0084194067016
Chile,CHL,2013,87.78796223031361,203.24905204355602,53.125882500672
Chile,CHL,2014,88.5578688462384,197.50800685386545,43.9893471914496
Chile,CHL,2015,85.05491004387362,199.42508851216544,48.242895164285265
Chile,CHL,2016,86.26059917223553,211.35017228314757,59.163055220406314
Chile,CHL,2017,89.68973517470158,202.25867881387973,56.146014340456375
Chile,CHL,2018,86.56174769244082,208.12680758648676,64.13714462464272
Chile,CHL,2019,79.0358345259051,210.9979312510286,64.81347726588255
China,CHN,1965,1330.7056645636799,129.06263963891803,11.086537876106208
China,CHN,1966,1423.5131388096002,165.800043473262,13.505418867256646
China,CHN,1967,1265.3450122752001,163.692976232054,14.71485936283185
China,CHN,1968,1255.9247047389601,179.03471878321602,14.110139115044234
China,CHN,1969,1516.6113632881202,240.04452231324203,19.754194761061946
China,CHN,1970,1929.6511437196802,332.04581396977204,28.92578518584074
China,CHN,1971,2224.8789299017203,451.5780426510341,37.69422877876112
China,CHN,1972,2352.92533233876,519.696914923866,48.78076665486737
China,CHN,1973,2383.74485699436,633.9835977420281,60.27045136283197
China,CHN,1974,2358.5658868512,729.07360131397,75.89239109734514
China,CHN,1975,2658.21307656876,804.078872984806,89.19623654867245
China,CHN,1976,2723.1666785316,919.187130626894,101.79457504424768
China,CHN,1977,2995.5414964312804,971.0424910000381,122.15349005309723
China,CHN,1978,3289.19923135728,1076.6377390872801,138.38015003539815
China,CHN,1979,3402.7081221643207,1079.30038566184,146.24151325663706
China,CHN,1980,3539.022042355369,1011.7218639805077,143.82263226548682
China,CHN,1981,3520.1978372260173,960.4071506751671,128.40226594690253
China,CHN,1982,3724.8408416502893,950.9195768788948,120.23854260176992
China,CHN,1983,3989.007710703616,971.9119280148177,123.0605704247787
China,CHN,1984,4338.2699157131565,1007.7971025245704,125.27787800000002
China,CHN,1985,4736.268256211575,1055.2600980361476,130.3172133982301
China,CHN,1986,4951.427894259146,1122.5748968226794,138.6825101592919
China,CHN,1987,5372.246127293464,1193.0565194476994,139.99273736283197
China,CHN,1988,5771.228227018888,1282.6037257019793,143.72184555752227
China,CHN,1989,6046.906642101444,1343.1718699691921,151.67391681592918
China,CHN,1990,6134.521945213631,1331.5693959220978,154.18350584424766
China,CHN,1991,6433.43292045222,1439.668919174617,156.11861063716808
China,CHN,1992,6731.502441257646,1565.8825318554177,159.14221187610624
China,CHN,1993,7170.36244728537,1730.6708925880398,168.96891590265489
China,CHN,1994,7641.673400783831,1754.1214062763052,176.97138051504422
China,CHN,1995,7736.856721947426,1900.171326871251,178.79561992920344
China,CHN,1996,8095.395986098553,2082.871014132823,187.36249010619466
China,CHN,1997,7931.918816780588,2273.2768993572145,197.98540912566367
China,CHN,1998,7871.7230052784225,2335.37640617515,204.16363432389372
China,CHN,1999,8099.039214408243,2485.1714472961453,216.63095009911507
China,CHN,2000,8211.412773496824,2661.1391262039456,246.95767052566367
China,CHN,2001,8635.761659847025,2720.8697693503937,276.45793994690257
China,CHN,2002,9467.465111236279,2938.0106656455687,294.1359285238935
China,CHN,2003,11283.06760485853,3271.5270752290667,341.74756936637294
China,CHN,2004,13155.290228139347,3820.0750258433536,399.8400199700879
China,CHN,2005,15405.118062891148,3886.7776525040795,469.7514577084378
China,CHN,2006,16918.395273660808,4174.977803952044,577.8380330419345
China,CHN,2007,18423.927674113573,4381.046052331816,710.779556644332
China,CHN,2008,18715.935596328527,4469.133820098141,819.329714490778
China,CHN,2009,19605.61695503304,4637.323805543577,902.2410215985234
China,CHN,2010,20340.292162291382,5275.548601046477,1088.7414199045613
China,CHN,2011,22141.823044822435,5467.331563909197,1351.6298026536579
China,CHN,2012,22420.25160906408,5731.223593971513,1508.777028554085
China,CHN,2013,22900.337434232933,5982.923618069539,1718.786795118089
China,CHN,2014,22730.671253242595,6227.520254545357,1883.632862633907
China,CHN,2015,22259.35731534205,6638.915620235054,1946.896837752213
China,CHN,2016,21970.170725429438,6807.743150189275,2094.4125637485135
China,CHN,2017,22021.5312649735,7101.429820508646,2404.3856231832906
China,CHN,2018,22175.229490169404,7383.510581640963,2829.96187848672
China,CHN,2019,22687.461619954778,7751.686209538619,3073.3386000366077
Colombia,COL,1965,23.422838738256,46.04402903051681,8.951257161000001
Colombia,COL,1966,23.422838738256,52.477529625295126,9.336257469000001
Colombia,COL,1967,25.702320561840004,52.9394100854928,11.550009240000001
Colombia,COL,1968,23.411208728952,59.09290673074063,11.7713844171
Colombia,COL,1969,24.992889994296,56.77016223533346,12.854197783350001
Colombia,COL,1970,26.086110868872005,64.31154432000596,12.493259994599999
Colombia,COL,1971,20.286306639032333,66.518102658884,13.0045104036
Colombia,COL,1972,21.077496171983448,75.427401452984,15.885262708200003
Colombia,COL,1973,21.465345352262545,72.52909830101001,16.460013168
Colombia,COL,1974,25.957401555904635,80.371526519392,17.1257637006
Colombia,COL,1975,26.384593952808277,80.837660225632,16.1422629138
Colombia,COL,1976,25.80572855696633,85.244300417608,17.2045137636
Colombia,COL,1977,26.454653942956227,85.516677579954,19.254765403800004
Colombia,COL,1978,26.73883165024821,87.30364428730401,23.850769080600003
Colombia,COL,1979,26.972015197594896,92.58899740447201,25.7215205772
Colombia,COL,1980,28.287134905189824,88.41685892320112,28.3715226972
Colombia,COL,1981,28.82003472450934,90.58173358883502,30.6345245076
Colombia,COL,1982,30.008283242107392,92.93471379579798,33.031276425
Colombia,COL,1983,33.074554966122804,96.12828232635046,36.55977924780001
Colombia,COL,1984,34.433867546072,95.60493274520445,36.3057790446
Colombia,COL,1985,35.51475595878204,99.25522420577892,36.43227914580001
Colombia,COL,1986,35.06845784074383,98.3111470654953,37.0707796566
Colombia,COL,1987,44.094319073927046,103.50876019269023,37.636280109
Colombia,COL,1988,35.17466890071261,108.91476856333293,37.7782802226
Colombia,COL,1989,40.75341805470837,111.86099053102559,36.059028847200004
Colombia,COL,1990,18.582014256099512,113.58753928234566,37.4195299356
Colombia,COL,1991,23.36887491358498,116.54483503160068,38.582530866
Colombia,COL,1992,39.087023220093556,128.1491066204544,37.96578037260001
Colombia,COL,1993,40.98216114820269,136.24202251643834,39.4167815334
Colombia,COL,1994,46.90857954483361,140.6476892066233,38.9965311972
Colombia,COL,1995,41.97694225132694,148.1200975290038,41.472533178
Colombia,COL,1996,32.541039047060416,152.9660521828586,45.1027860822
Colombia,COL,1997,38.54062968247908,155.603994387249,56.740045392000006
Colombia,COL,1998,36.65302102239336,152.11608292047094,65.886302709
Colombia,COL,1999,29.272072733660842,134.9415294135319,56.90904552720001
Colombia,COL,2000,31.437840361171617,132.17039287640472,57.35811943724218
Colombia,COL,2001,30.95844511673628,123.97810362672607,59.3899786931444
Colombia,COL,2002,25.461429342127182,121.93081433651372,59.98686290111582
Colombia,COL,2003,28.224854276723693,126.86547102680257,57.499845367902
Colombia,COL,2004,24.698735657972716,126.79305491839254,61.348249485050324
Colombia,COL,2005,15.562354446373627,131.62499812277898,64.4634944609007
Colombia,COL,2006,44.33007917465747,129.8699334859117,67.64687690341407
Colombia,COL,2007,39.0319701605606,128.74586956021713,71.61639962573943
Colombia,COL,2008,51.642141655983885,139.34779713865768,72.7512027398659
Colombia,COL,2009,47.500872090429496,127.93517134501133,83.79326411151045
Colombia,COL,2010,55.90738521786907,142.9188763628646,87.45144766211993
Colombia,COL,2011,45.26646395223775,153.4257267023532,85.1497826917186
Colombia,COL,2012,54.56038197470955,166.27283570159662,94.65905250712504
Colombia,COL,2013,58.69004437455434,167.46143814007587,104.7726385458724
Colombia,COL,2014,62.16696549663039,177.9871650433001,113.84070956315036
Colombia,COL,2015,57.7800200051318,187.42827003045994,112.11738351541645
Colombia,COL,2016,63.54708421514643,194.21138659814474,120.96571867829532
Colombia,COL,2017,48.42817665233783,190.07441455439445,123.66012829034631
Colombia,COL,2018,43.90587893258811,191.92529471570072,132.10128156279683
Colombia,COL,2019,71.58513531036022,194.90778011204046,134.46454413326705
Croatia,HRV,1990,9.403432392739896,54.275659531604006,25.522770418200004
Croatia,HRV,1991,5.2871185296914405,38.496284685892,23.6360189088
Croatia,HRV,1992,4.647328457859792,38.496284685892,24.5005196004
Croatia,HRV,1993,3.9496558297221362,40.673533094355996,25.868520694800004
Croatia,HRV,1994,2.47219107775128,41.962042458496,24.3390194712
Croatia,HRV,1995,2.0324720559763443,46.48950608046401,22.495017996
Croatia,HRV,1996,1.6641845513465763,44.09098471720401,25.2072701658
Croatia,HRV,1997,2.8291160632910404,47.08822683721801,26.1297709038
Croatia,HRV,1998,2.7048610438871044,53.074576904071996,25.118020094400002
Croatia,HRV,1999,2.398991799191904,52.552832320010005,25.467520374000003
Croatia,HRV,2000,5.020663386527496,46.749348788338004,25.6955205564
Croatia,HRV,2001,5.588975421176761,47.90752582599001,26.925021540000003
Croatia,HRV,2002,6.7937397149874235,50.182150701244005,27.5670220536
Croatia,HRV,2003,7.555889114706456,55.533718593606,27.401771921400005
Croatia,HRV,2004,8.023578308857513,52.10346626607301,28.418356068
Croatia,HRV,2005,7.951146610912201,53.63255101711761,27.482410874800006
Croatia,HRV,2006,7.381311045044113,54.4721002165342,27.1792439656
Croatia,HRV,2007,8.013646280911896,55.77024862030043,31.229969428400004
Croatia,HRV,2008,8.246874487494313,52.884593356497504,30.270413105200003
Croatia,HRV,2009,5.893181574541488,51.6497788746581,27.949911248800003
Croatia,HRV,2010,7.939818981850104,43.887912915857804,30.614191158
Croatia,HRV,2011,8.172663398125488,41.7345987765412,29.891690580000002
Croatia,HRV,2012,7.329220233371497,37.400135114528595,28.066078008400005
Croatia,HRV,2013,7.85205893164212,35.9775511153512,26.537965674800006
Croatia,HRV,2014,7.521080496859584,37.662601352279204,23.48572989968
Croatia,HRV,2015,7.0444710855723605,39.12716447948432,24.212330480960002
Croatia,HRV,2016,7.570938346745833,39.29320640676221,25.24355352816
Croatia,HRV,2017,4.562848070275537,42.00158521235241,28.996692641780005
Croatia,HRV,2018,4.248256318602337,40.695455750783,28.18623941513322
Croatia,HRV,2019,5.018360329796636,39.31860315406736,29.446411126067556
Cyprus,CYP,1965,0,4.680254299756,0
Cyprus,CYP,1966,0,5.3386367709060005,0
Cyprus,CYP,1967,0,5.787259352026,0
Cyprus,CYP,1968,0,6.427256808468001,0
Cyprus,CYP,1969,0,7.589799682946001,0
Cyprus,CYP,1970,0,8.00483557053,0
Cyprus,CYP,1971,0,9.548522083256,0
Cyprus,CYP,1972,0,10.737032478508,0
Cyprus,CYP,1973,0,11.519179493114,0
Cyprus,CYP,1974,0,10.213092337134,0
Cyprus,CYP,1975,0,8.530236824184,0
Cyprus,CYP,1976,0,8.673066382892001,0
Cyprus,CYP,1977,0,9.796991448698002,0
Cyprus,CYP,1978,0,10.044493313366003,0
Cyprus,CYP,1979,0,10.192841487599999,0
Cyprus,CYP,1980,0,10.278673222932,0
Cyprus,CYP,1981,0,9.856201496066001,0
Cyprus,CYP,1982,0,11.813801395477999,0
Cyprus,CYP,1983,0,12.430689666766,0
Cyprus,CYP,1984,0,12.612498978880001,0
Cyprus,CYP,1985,1.081590865272,12.483799709254,0
Cyprus,CYP,1986,0.6629105303280001,13.480539117756,0
Cyprus,CYP,1987,1.4072311257840002,15.873607976654,0
Cyprus,CYP,1988,0.8489906791920001,16.996029430146002,0
Cyprus,CYP,1989,0.7559506047600001,17.556096544866005,0
Cyprus,CYP,1990,0.709430567544,18.565120685418,0
Cyprus,CYP,1991,0.52335041868,18.988821857712004,0
Cyprus,CYP,1992,0.9652907722320001,21.831407465112004,0
Cyprus,CYP,1993,0.8141006512800001,22.876096078640003,0
Cyprus,CYP,1994,1.116480893184,22.615898370482,0
Cyprus,CYP,1995,1.244410995528,23.986282244566,0
Cyprus,CYP,1996,1.1630009304000002,24.441837331232,0
Cyprus,CYP,1997,0.883880707104,24.967762751972003,0
Cyprus,CYP,1998,0.162820130256,27.283807382584005,0
Cyprus,CYP,1999,0.279120223296,28.601581770136,0
Cyprus,CYP,2000,0.418680334944,29.842449151718,0
Cyprus,CYP,2001,0.6163904931120001,29.993286772388,0
Cyprus,CYP,2002,0.511720409376,29.674240128262003,0
Cyprus,CYP,2003,0.511720409376,31.576605816820003,0
Cyprus,CYP,2004,0.511720409376,30.714492627130003,0
Cyprus,CYP,2005,0.511720409376,34.47845647163201,0
Cyprus,CYP,2006,0.35095648097717963,34.05664668974,0
Cyprus,CYP,2007,0.3187189551675296,34.64727463952809,0
Cyprus,CYP,2008,0.2606914087101601,35.38244168503876,0
Cyprus,CYP,2009,0.13818881063349006,34.592331275616495,0
Cyprus,CYP,2010,0.1704263364431401,33.503991247616,0
Cyprus,CYP,2011,0.08016126417612003,32.94642080156,0
Cyprus,CYP,2012,0.0027912022329600003,30.690008996432002,0
Cyprus,CYP,2013,0.0027912022329600003,27.186878416152002,0
Cyprus,CYP,2014,0.025790020647720013,27.269682371284006,0
Cyprus,CYP,2015,0.03868503097158002,27.930657687286054,0
Cyprus,CYP,2016,0.005164451631558001,30.46539233479437,0
Cyprus,CYP,2017,0.03468913886965835,31.275606584050248,0
Cyprus,CYP,2018,0.1583011266408028,30.944700147406976,0
Cyprus,CYP,2019,0.19434885547896336,30.803398545476902,0
Czechia,CZE,1965,410.84170867310405,47.046924859732,4.2905034324
Czechia,CZE,1966,409.632187705488,51.942019886916,4.4902535922
Czechia,CZE,1967,396.14137691284805,57.79917707263801,5.393754315000001
Czechia,CZE,1968,410.062498049736,63.840200238786004,6.651255321000001
Czechia,CZE,1969,426.204950963688,68.49298784990201,7.294005835200001
Czechia,CZE,1970,431.47334517840005,82.328719751812,8.01250641
Czechia,CZE,1971,449.53474962751204,90.639781956212,9.955007964000002
Czechia,CZE,1972,443.126614501008,99.171101003484,10.8105086484
Czechia,CZE,1973,433.60163688103205,111.49439613989001,11.872509498000001
Czechia,CZE,1974,431.99669559708,114.32119812355201,14.475261580200002
Czechia,CZE,1975,441.21929297515203,126.14476591573201,16.5720132576
Czechia,CZE,1976,449.8254998601121,133.331578609622,18.296264637
Czechia,CZE,1977,459.548187638256,139.491405481924,20.7930166344
Czechia,CZE,1978,461.33920907107205,144.35358603833203,23.2990186392
Czechia,CZE,1979,461.47876918272004,146.709962090098,26.1407709126
Czechia,CZE,1980,447.18548774810404,136.44564165642603,30.111274089000005
Czechia,CZE,1981,445.37120629668004,134.55266764204802,30.207524166000002
Czechia,CZE,1982,448.825319059968,123.24377248382802,31.997775598199997
Czechia,CZE,1983,446.301607041,120.67326653853601,37.5417800334
Czechia,CZE,1984,454.7101037677921,128.278384844848,39.96028196820001
Czechia,CZE,1985,444.83622586869603,125.86791374980602,49.063539250800005
Czechia,CZE,1986,442.8242342591041,120.88837893284801,51.84604147680001
Czechia,CZE,1987,437.67214013743205,121.37419015483,56.55604524480001
Czechia,CZE,1988,442.800974240496,116.662002496194,56.91629553300001
Czechia,CZE,1989,425.751380600832,111.41675774444602,58.737796990199996
Czechia,CZE,1990,345.9447332255652,100.625722444958,61.030798824600005
Czechia,CZE,1991,316.91379933083664,84.190949019372,58.88979711180001
Czechia,CZE,1992,295.92278390803773,80.68128574714308,67.4505539604
Czechia,CZE,1993,287.8801091239031,81.68370010089836,68.93180514539999
Czechia,CZE,1994,272.46690431334906,84.4729345488208,67.32980386380001
Czechia,CZE,1995,272.72403218905123,95.19525896233516,76.19531095620003
Czechia,CZE,1996,272.1188762849269,99.64477597468367,87.6870701496
Czechia,CZE,1997,255.68067223437416,95.0233840768248,89.18882135100002
Czechia,CZE,1998,237.0024237217873,98.0855311611491,89.38032150420001
Czechia,CZE,1999,215.9443729253601,97.63975534740429,89.8605718884
Czechia,CZE,2000,246.7171565735674,94.4291626688686,87.22681978140001
Czechia,CZE,2001,242.13058328431168,99.91990450039549,93.41407473120002
Czechia,CZE,2002,237.6308745345476,96.75080646756992,90.27257221800001
Czechia,CZE,2003,241.52200815745195,103.53140004798793,91.20482296379998
Czechia,CZE,2004,241.88852790066753,114.0851063921332,90.5733224586
Czechia,CZE,2005,233.6971052975347,119.15720624437068,89.5910716728
Czechia,CZE,2006,241.97546222021495,117.51050820789999,88.3128206502
Czechia,CZE,2007,241.51493711179512,116.69235446492002,84.1855673484
Czechia,CZE,2008,229.04978846968422,117.23195545215601,83.4283167426
Czechia,CZE,2009,211.57629262089873,113.179067765404,79.1335633068
Czechia,CZE,2010,218.3813367049296,106.87351910985802,93.848825079
Czechia,CZE,2011,214.9888397309342,108.93038753443338,79.19056335239999
Czechia,CZE,2012,206.14933485933594,107.50314793959622,79.7365637892
Czechia,CZE,2013,196.5046611836032,102.82569266415973,80.7868146294
Czechia,CZE,2014,190.43598276866433,108.73167217162262,71.8980575184
Czechia,CZE,2015,189.8613091189258,106.6564795305637,75.3945603156
Czechia,CZE,2016,191.20735476576147,99.40726466174087,81.5998152798
Czechia,CZE,2017,181.33091826461856,116.9154797945754,83.74781699820002
Czechia,CZE,2018,180.19880663893,118.30175829127481,79.82831386260001
Czechia,CZE,2019,167.81027722403326,119.1688592881048,83.2495665996
Denmark,DNK,1965,43.0089374071224,123.12554433369,0
Denmark,DNK,1966,48.7448579958552,140.23781719016398,0
Denmark,DNK,1967,41.7331253864736,148.31658031983602,0
Denmark,DNK,1968,37.392805914220794,161.21211396958802,0
Denmark,DNK,1969,34.1550113239872,193.826713672358,0
Denmark,DNK,1970,27.318891855096002,215.59975831300204,0
Denmark,DNK,1971,16.7181383745,212.84623249907204,0
Denmark,DNK,1972,17.079831663854403,225.19166876430202,0
Denmark,DNK,1973,26.1779879423736,208.22079435428,0
Denmark,DNK,1974,24.7288887830952,188.51421747792,0
Denmark,DNK,1975,23.857801086225603,186.319746833456,0
Denmark,DNK,1976,33.1466895173304,198.240489981154,0
Denmark,DNK,1977,38.13014850409441,197.98242616359204,0
Denmark,DNK,1978,42.0087566069784,197.521312461368,0
Denmark,DNK,1979,50.0974280779104,188.93789670575202,0
Denmark,DNK,1980,71.4978081982008,161.33139850946,0
Denmark,DNK,1981,57.14405071520401,151.967466573876,0
Denmark,DNK,1982,68.9322281457384,130.918005012098,0
Denmark,DNK,1983,65.8305046643616,123.85275435990201,0.14595011676
Denmark,DNK,1984,69.3857985085944,122.436205726664,1.17802594242
Denmark,DNK,1985,84.5699386558968,126.17751427526399,6.7137053709600005
Denmark,DNK,1986,85.54569643650241,124.511300720072,11.967909574320002
Denmark,DNK,1987,83.9709931767408,114.68508480355001,15.189237151380002
Denmark,DNK,1988,78.56769085410241,113.99856092099802,18.52523982018
Denmark,DNK,1989,64.56981165580801,109.763201143824,19.744965795960002
Denmark,DNK,1990,70.83373466694239,107.52153046160001,21.04809183846
Denmark,DNK,1991,96.0743438594136,109.08691199168202,24.295833968051625
Denmark,DNK,1992,80.02493101989361,108.113928435518,25.54623167361899
Denmark,DNK,1993,83.9442441553416,113.188971939994,28.707342192405385
Denmark,DNK,1994,90.2709692167176,120.41818300113601,32.0780692817099
Denmark,DNK,1995,75.46015236807361,125.3797669704,37.14423380451327
Denmark,DNK,1996,103.7234009786544,136.068776632712,43.75497910345529
Denmark,DNK,1997,77.1081246864504,131.279440856802,45.718947050128385
Denmark,DNK,1998,65.5316134252488,126.99986382203201,49.29802163198575
Denmark,DNK,1999,55.052975042344805,126.04264083403201,51.69371760301601
Denmark,DNK,2000,46.182766946184,122.53477830552201,51.01939164903067
Denmark,DNK,2001,48.8158010526096,117.52597179848001,53.314912609870966
Denmark,DNK,2002,48.8739510991296,113.73359793125,53.81799843220431
Denmark,DNK,2003,66.68298434634481,109.988401601762,54.40921993558418
Denmark,DNK,2004,51.113890891080004,108.04407449074601,54.150336499798726
Denmark,DNK,2005,43.126449362243,109.07103872968064,52.00562387218721
Denmark,DNK,2006,65.44178849227781,111.11355264869434,52.982949964042724
Denmark,DNK,2007,54.108354258871,111.77882097250858,47.48965102495071
Denmark,DNK,2008,47.655072549027544,109.57268932780494,47.71613768974628
Denmark,DNK,2009,46.88338373723254,98.54572256226137,45.827959501521605
Denmark,DNK,2010,44.573701531154924,99.50911431960611,51.839826745694886
Denmark,DNK,2011,37.66052861728768,96.31997119289476,43.47368037147425
Denmark,DNK,2012,28.763206791102583,89.33353250512023,40.602924618709544
Denmark,DNK,2013,37.63484145229352,89.01012845506554,38.297855594771356
Denmark,DNK,2014,30.5440533380009,89.44066636448447,32.89440857411053
Denmark,DNK,2015,20.100773383383622,90.43329435872205,33.09255258473533
Denmark,DNK,2016,24.354550311124665,88.87831857729772,33.65255956762167
Denmark,DNK,2017,18.2196818503116,89.00633036120011,32.329223498815054
Denmark,DNK,2018,18.55592583470604,90.03292554743672,31.401596276513036
Denmark,DNK,2019,10.793955623436897,92.46417019546894,29.19396974566934
Eastern Africa,,1965,21.080910211958457,65.38986584636473,0
Eastern Africa,,1966,24.53041970766943,68.88259531020356,0.0092500074
Eastern Africa,,1967,24.77009718113734,72.45651394896562,0.0092500074
Eastern Africa,,1968,26.105857889269107,75.46908755048202,0.0092500074
Eastern Africa,,1969,25.3235416356226,79.93744692386916,0.0092500074
Eastern Africa,,1970,28.672874203024346,83.5949921531919,0.0092500074
Eastern Africa,,1971,29.232481651918004,99.83844265427831,0.0092500074
Eastern Africa,,1972,27.2732420582195,103.74381695247301,0.0092500074
Eastern Africa,,1973,29.95439084345323,108.91729011722768,0.0092500074
Eastern Africa,,1974,27.579958735722283,109.07356276643569,0.0092500074
Eastern Africa,,1975,25.063876495825657,104.85350774250772,0.0092500074
Eastern Africa,,1976,33.09132372680586,104.96343752712619,0.0092500074
Eastern Africa,,1977,26.959121850697784,106.93533911292009,0.0092500074
Eastern Africa,,1978,26.370542786298298,104.94739976636822,0.0092500074
Eastern Africa,,1979,25.887861878774213,106.93575126150924,0.010000008000000001
Eastern Africa,,1980,26.920077274800093,110.80228206025141,0.0105000084
Eastern Africa,,1981,25.280471104162903,107.41441658371286,0.010000008000000001
Eastern Africa,,1982,24.409937644370856,103.62711244527893,0.0105000084
Eastern Africa,,1983,27.03197382700132,102.68812083858123,0.0105000084
Eastern Africa,,1984,25.465977127919572,104.35642705557653,0.0040000032
Eastern Africa,,1985,27.175713607667248,106.74704732893176,0.0037500030000000005
Eastern Africa,,1986,31.516458727202647,113.50611667628459,0.0025000020000000003
Eastern Africa,,1987,37.38237895643925,115.03746646760067,0.0010000008
Eastern Africa,,1988,37.63522358884479,125.26157356929674,0.0017500014
Eastern Africa,,1989,37.010150375746896,130.36612453070984,0.0012500010000000002
Eastern Africa,,1990,52.364635269324985,132.9969442658017,0.0015000012000000004
Eastern Africa,,1991,43.00041924785761,129.49682914093265,0.0012500010000000002
Eastern Africa,,1992,43.97298266597466,130.06791639408658,0.003000002400000001
Eastern Africa,,1993,52.99701183176944,133.65922776447138,0.0032500026000000003
Eastern Africa,,1994,47.429228004513156,140.70598464930464,0.0032500026000000003
Eastern Africa,,1995,46.15385596750218,145.62838481457436,0.005000004000000001
Eastern Africa,,1996,42.75968013366508,150.33643173713864,0.005000004000000001
Eastern Africa,,1997,47.47862360546323,152.58197928664052,0.0057500046
Eastern Africa,,1998,44.969648067737175,154.67952767887954,0.01359053587242
